loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti
9.61587214452889, 60 months,12.69,338.93,B,3 years,OWN,10.308985993422082,Verified,Charged Off,debt_consolidation,NJ,24.76
8.630700432209832, 36 months,10.65,182.42,B,6 years,RENT,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,CA,16.36
8.922791623969637, 36 months,9.91,241.69,B,3 years,RENT,10.348205424565993,Not Verified,Fully Paid,credit_card,CA,12.35
10.463131911491967, 60 months,12.42,619.26,B,9 years,MORTGAGE,11.561725152903833,Verified,Fully Paid,home_improvement,TX,16.53
9.19023970026918, 36 months,16.29,345.95,D,4 years,RENT,11.112462823634855,Not Verified,Fully Paid,credit_card,CA,21.01
9.661479683575521, 60 months,18.25,400.82,D,10+ years,MORTGAGE,11.050905878263567,Source Verified,Fully Paid,debt_consolidation,FL,17.43
8.517393171418904, 36 months,6.62,153.52,A,1 year,RENT,12.52815976788113,Source Verified,Fully Paid,debt_consolidation,FL,1.82
8.294299608857235, 36 months,11.71,132.31,B,nan,RENT,10.085850775128717,Source Verified,Fully Paid,home_improvement,FL,7.5
9.61587214452889, 36 months,11.71,496.14,B,3 years,MORTGAGE,11.133142723386813,Source Verified,Fully Paid,debt_consolidation,FL,5.7
9.392745258631441, 36 months,15.27,417.58,C,4 years,MORTGAGE,10.896757843893464,Not Verified,Fully Paid,debt_consolidation,NJ,17.07
9.61587214452889, 36 months,14.65,517.42,C,10+ years,MORTGAGE,11.51792295668052,Source Verified,Fully Paid,credit_card,NJ,14.56
9.23024103368252, 36 months,14.27,349.96,C,3 years,RENT,10.596659732783579,Not Verified,Fully Paid,debt_consolidation,CA,16.53
9.105090961257085, 36 months,12.42,300.74,B,5 years,MORTGAGE,10.757924157061597,Not Verified,Fully Paid,credit_card,FL,19.1
8.77971129020447, 36 months,16.29,229.46,D,3 years,MORTGAGE,11.127277689932466,Not Verified,Fully Paid,debt_consolidation,FL,21.85
7.601402334583733, 36 months,7.9,62.59,A,4 years,RENT,10.586609649448985,Not Verified,Fully Paid,credit_card,CA,5.09
8.987321812850125, 36 months,13.49,271.45,C,3 years,OWN,10.308985993422082,Verified,Fully Paid,debt_consolidation,CA,14.48
9.90353755128617, 60 months,14.65,399.55,C,10+ years,RENT,11.225256725762893,Verified,Charged Off,debt_consolidation,CA,16.51
9.169622538697624, 36 months,13.49,325.74,C,3 years,MORTGAGE,10.203629181337648,Source Verified,Fully Paid,debt_consolidation,NY,10.22
9.105090961257085, 36 months,6.62,276.34,A,3 years,MORTGAGE,10.714439990727769,Not Verified,Fully Paid,debt_consolidation,CA,22.05
9.210440366976517, 36 months,7.9,312.91,A,2 years,RENT,11.19135563385109,Verified,Fully Paid,credit_card,NY,27.92
6.90875477931522, 36 months,14.65,34.5,C,nan,RENT,9.820594954446562,Not Verified,Charged Off,major_purchase,NJ,6.0
9.546884034617925, 36 months,7.9,438.07,A,2 years,RENT,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,TX,15.2
9.61587214452889, 60 months,19.03,389.36,E,9 years,RENT,11.225256725762893,Source Verified,Fully Paid,debt_consolidation,FL,2.82
8.412054873292933, 36 months,15.96,158.12,C,5 years,MORTGAGE,11.082157933374816,Not Verified,Fully Paid,other,NY,14.66
8.006700845440367, 36 months,7.51,93.34,A,10+ years,MORTGAGE,11.082157933374816,Not Verified,Fully Paid,major_purchase,TX,27.91
9.210440366976517, 36 months,9.91,322.25,B,4 years,MORTGAGE,11.695255355062795,Source Verified,Fully Paid,home_improvement,NJ,7.98
10.41708931924887, 60 months,13.49,475.63,C,2 years,MORTGAGE,11.225256725762893,Source Verified,Charged Off,debt_consolidation,NY,25.71
8.881975184248867, 36 months,15.27,250.55,C,4 years,RENT,10.91492481446108,Verified,Fully Paid,debt_consolidation,TX,20.95
10.043292972227004, 36 months,7.9,719.68,A,2 years,MORTGAGE,11.827743504053695,Source Verified,Fully Paid,debt_consolidation,TX,8.13
9.90353755128617, 60 months,16.77,494.59,D,10+ years,RENT,11.002116507732017,Verified,Charged Off,debt_consolidation,CA,9.46
8.699681400989514, 60 months,17.58,151.0,D,3 years,RENT,10.312977881893913,Not Verified,Fully Paid,debt_consolidation,NY,15.54
9.472781556562168, 36 months,9.91,418.93,B,10+ years,RENT,11.082157933374816,Verified,Fully Paid,credit_card,CA,8.82
9.798182590890704, 36 months,6.62,552.67,A,2 years,MORTGAGE,11.264476926102367,Not Verified,Fully Paid,debt_consolidation,TX,6.35
9.002824076547672, 36 months,7.9,254.24,A,< 1 year,RENT,10.12667110305036,Not Verified,Fully Paid,debt_consolidation,IL,24.34
9.841665338892785, 36 months,7.51,584.89,A,3 years,MORTGAGE,11.314486721293981,Verified,Fully Paid,debt_consolidation,CA,13.76
10.196194479235656, 36 months,19.03,982.79,E,10+ years,MORTGAGE,11.314486721293981,Source Verified,Fully Paid,credit_card,CA,21.59
9.463120392418698, 60 months,17.58,213.28,D,3 years,RENT,10.225607282932941,Verified,Fully Paid,debt_consolidation,CA,18.7
8.294299608857235, 36 months,16.29,141.21,D,4 years,RENT,10.463131911491967,Not Verified,Fully Paid,debt_consolidation,CA,9.22
9.392745258631441, 36 months,9.91,386.7,B,10+ years,OWN,10.404293143019792,Not Verified,Fully Paid,credit_card,CA,18.8
9.332646496360152, 36 months,12.69,379.06,B,7 years,MORTGAGE,10.491301994830229,Not Verified,Fully Paid,credit_card,FL,16.33
8.294299608857235, 36 months,9.91,128.9,B,10+ years,MORTGAGE,11.775297421715827,Source Verified,Fully Paid,debt_consolidation,CA,10.05
8.383890344101816, 36 months,12.42,146.2,B,2 years,OWN,9.61587214452889,Verified,Fully Paid,debt_consolidation,CA,13.92
8.006700845440367, 36 months,10.65,97.72,B,10+ years,MORTGAGE,11.362160713080492,Not Verified,Charged Off,other,NJ,13.37
8.594339400592892, 36 months,12.69,181.15,B,10+ years,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,car,TX,8.8
9.61587214452889, 36 months,16.29,529.51,D,1 year,RENT,11.608244735642321,Verified,Charged Off,small_business,TX,21.99
9.249657234353133, 36 months,12.69,348.87,B,4 years,RENT,10.691967639914864,Source Verified,Fully Paid,credit_card,CA,19.91
9.210440366976517, 36 months,6.62,307.04,A,4 years,RENT,11.225256725762893,Verified,Fully Paid,home_improvement,FL,24.85
8.188966863648876, 36 months,8.9,114.32,A,10+ years,RENT,10.915106645867503,Not Verified,Fully Paid,debt_consolidation,NY,5.48
9.825580063659602, 60 months,11.71,292.81,B,2 years,RENT,11.51293546492023,Verified,Fully Paid,major_purchase,CA,0.72
9.61587214452889, 36 months,18.25,544.17,D,10+ years,MORTGAGE,11.097425172408931,Not Verified,Fully Paid,debt_consolidation,CA,8.49
8.987321812850125, 36 months,11.71,264.61,B,8 years,RENT,11.350418300109132,Source Verified,Fully Paid,major_purchase,NJ,10.22
10.12667110305036, 60 months,16.77,443.89,D,1 year,RENT,11.326656125928176,Verified,Fully Paid,debt_consolidation,CA,13.66
8.987321812850125, 36 months,10.65,260.59,B,2 years,RENT,10.915106645867503,Source Verified,Fully Paid,debt_consolidation,CA,11.56
9.392745258631441, 36 months,7.51,373.33,A,4 years,RENT,11.362114203075018,Source Verified,Fully Paid,debt_consolidation,CA,13.3
7.696667081526462, 36 months,15.27,76.56,C,10+ years,OWN,10.778977123006351,Not Verified,Charged Off,debt_consolidation,TX,5.47
9.90353755128617, 60 months,12.69,451.9,B,10+ years,RENT,10.799595985047786,Verified,Fully Paid,other,NY,17.78
10.12667110305036, 60 months,19.42,654.31,E,10+ years,RENT,11.561725152903833,Verified,Charged Off,credit_card,NY,21.13
8.987321812850125, 60 months,8.9,165.68,A,1 year,RENT,10.843592462509537,Not Verified,Charged Off,debt_consolidation,NY,25.12
9.575052927597383, 36 months,15.27,501.09,C,2 years,RENT,10.668885624799978,Not Verified,Fully Paid,debt_consolidation,NY,0.98
9.90353755128617, 60 months,19.03,355.62,E,5 years,RENT,11.002116507732017,Verified,Fully Paid,credit_card,CA,18.06
9.55044884660634, 36 months,8.9,446.14,A,3 years,MORTGAGE,11.695255355062795,Verified,Fully Paid,major_purchase,NY,2.21
10.463131911491967, 60 months,20.3,619.88,E,3 years,OWN,11.350418300109132,Verified,Charged Off,debt_consolidation,FL,16.39
9.261603665913725, 36 months,7.9,329.33,A,4 years,RENT,10.813136275021739,Source Verified,Fully Paid,debt_consolidation,CA,7.27
8.881975184248867, 36 months,15.96,252.99,C,2 years,RENT,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,NJ,5.2
9.392745258631441, 36 months,11.71,396.92,B,5 years,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,credit_card,IL,6.58
9.15915233520675, 36 months,16.29,335.36,D,10+ years,RENT,10.896961523080932,Source Verified,Fully Paid,debt_consolidation,CA,18.51
9.892224360257417, 36 months,12.42,660.79,B,2 years,RENT,10.801838321277618,Verified,Fully Paid,debt_consolidation,CA,17.57
9.680406499268875, 36 months,10.65,521.18,B,9 years,MORTGAGE,10.915106645867503,Verified,Fully Paid,debt_consolidation,CA,13.33
8.33110454805304, 36 months,10.65,135.18,B,4 years,RENT,11.51293546492023,Not Verified,Fully Paid,debt_consolidation,CA,1.99
10.085850775128717, 36 months,16.77,852.93,D,6 years,RENT,11.156264806643742,Verified,Fully Paid,credit_card,CA,12.57
9.96415923206886, 36 months,12.42,710.08,B,5 years,RENT,10.518700218288165,Verified,Charged Off,other,NJ,14.27
10.12667110305036, 60 months,18.25,638.25,D,< 1 year,MORTGAGE,11.225256725762893,Verified,Fully Paid,debt_consolidation,CA,10.58
9.61587214452889, 36 months,11.71,496.14,B,< 1 year,RENT,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,NY,8.86
9.90353755128617, 60 months,13.49,460.1,C,3 years,RENT,11.127277689932466,Verified,Fully Paid,credit_card,FL,9.09
8.188966863648876, 36 months,15.96,126.5,C,3 years,RENT,10.596659732783579,Source Verified,Fully Paid,moving,NY,12.78
8.699681400989514, 60 months,19.03,155.75,E,5 years,OWN,10.34177474101152,Verified,Fully Paid,debt_consolidation,CA,20.13
9.61587214452889, 36 months,15.27,521.97,C,10+ years,RENT,11.002116507732017,Verified,Charged Off,debt_consolidation,NY,10.72
9.392745258631441, 60 months,18.25,306.36,D,3 years,RENT,10.668978650219241,Verified,Fully Paid,credit_card,CA,15.24
8.294299608857235, 36 months,12.69,134.18,B,6 years,RENT,10.308985993422082,Not Verified,Charged Off,home_improvement,FL,17.6
9.472781556562168, 36 months,10.65,423.46,B,10+ years,MORTGAGE,10.819798284210286,Not Verified,Fully Paid,debt_consolidation,FL,20.11
8.517393171418904, 36 months,15.96,175.69,C,7 years,OWN,11.49273296168228,Source Verified,Fully Paid,credit_card,CA,19.63
8.987321812850125, 36 months,7.9,250.33,A,10+ years,RENT,10.385944565501662,Not Verified,Fully Paid,debt_consolidation,CA,7.56
9.90353755128617, 60 months,9.91,424.06,B,10+ years,MORTGAGE,11.652661320048594,Verified,Fully Paid,debt_consolidation,NY,11.19
9.472781556562168, 60 months,23.52,370.38,G,10+ years,RENT,11.0186455364637,Source Verified,Fully Paid,debt_consolidation,NY,11.65
10.085850775128717, 60 months,17.58,603.98,D,5 years,RENT,11.139104362196525,Verified,Charged Off,debt_consolidation,FL,21.29
9.32375833901174, 36 months,12.42,374.26,B,3 years,RENT,11.225256725762893,Not Verified,Charged Off,car,CA,22.88
8.853808274977197, 36 months,10.65,228.02,B,3 years,RENT,10.859018228147887,Not Verified,Fully Paid,other,NY,18.16
8.987321812850125, 36 months,6.03,243.49,A,6 years,RENT,10.961295207644392,Source Verified,Fully Paid,house,CA,11.52
10.021315031649332, 60 months,16.77,556.41,D,4 years,RENT,10.789339695269716,Verified,Fully Paid,credit_card,CA,10.91
9.99884318585288, 36 months,14.65,758.88,C,< 1 year,RENT,10.968215530759236,Verified,Fully Paid,debt_consolidation,IL,12.1
8.517393171418904, 36 months,8.9,158.77,A,nan,MORTGAGE,11.156264806643742,Source Verified,Fully Paid,other,CA,16.17
8.517393171418904, 36 months,11.71,165.38,B,4 years,RENT,10.463131911491967,Not Verified,Fully Paid,car,CA,4.01
9.392745258631441, 36 months,14.27,411.71,C,2 years,RENT,10.239995502805316,Source Verified,Charged Off,credit_card,CA,8.49
10.239995502805316, 36 months,7.9,876.13,A,4 years,MORTGAGE,11.678448377988165,Verified,Charged Off,home_improvement,IL,5.29
8.517393171418904, 36 months,12.42,167.08,B,< 1 year,RENT,10.596659732783579,Not Verified,Fully Paid,wedding,FL,22.59
9.036106025364846, 36 months,6.62,257.92,A,2 years,RENT,10.12667110305036,Source Verified,Fully Paid,debt_consolidation,CA,11.86
8.853808274977197, 36 months,10.65,228.02,B,10+ years,MORTGAGE,10.491301994830229,Verified,Fully Paid,debt_consolidation,CA,24.0
9.828278974938373, 60 months,19.42,303.6,E,2 years,RENT,10.714439990727769,Verified,Fully Paid,debt_consolidation,IL,21.68
9.392745258631441, 60 months,14.65,226.63,C,3 years,RENT,11.082157933374816,Not Verified,Fully Paid,debt_consolidation,NY,14.44
9.056722883310583, 36 months,17.58,308.21,D,nan,MORTGAGE,10.373522431293592,Verified,Charged Off,debt_consolidation,FL,22.54
8.987321812850125, 36 months,11.71,264.61,B,10+ years,RENT,11.156264806643742,Not Verified,Fully Paid,credit_card,CA,20.21
10.12667110305036, 36 months,11.71,826.9,B,8 years,MORTGAGE,11.250222143029248,Verified,Fully Paid,debt_consolidation,FL,13.9
7.601402334583733, 36 months,9.91,64.45,B,10+ years,RENT,10.085850775128717,Not Verified,Fully Paid,other,IL,13.5
9.729193687429403, 36 months,14.65,579.51,C,2 years,RENT,11.002116507732017,Verified,Fully Paid,credit_card,TX,14.52
8.987321812850125, 36 months,8.9,254.03,A,3 years,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,credit_card,CA,10.52
9.798182590890704, 36 months,16.29,635.41,D,10+ years,OWN,11.849404844423074,Verified,Fully Paid,debt_consolidation,TX,21.8
9.210440366976517, 36 months,12.69,335.45,B,6 years,OWN,10.491301994830229,Verified,Charged Off,debt_consolidation,CA,15.9
9.210440366976517, 36 months,16.29,353.01,D,4 years,RENT,10.84663440857928,Source Verified,Fully Paid,credit_card,NY,16.61
10.12667110305036, 36 months,9.91,805.63,B,4 years,RENT,12.001511614739405,Verified,Fully Paid,vacation,CA,4.4
8.006700845440367, 36 months,16.29,105.91,D,4 years,MORTGAGE,11.082157933374816,Not Verified,Charged Off,other,FL,15.16
8.94910546953925, 36 months,16.77,273.65,D,3 years,RENT,10.301357221522462,Source Verified,Charged Off,other,TX,18.58
7.783640596221253, 36 months,13.49,81.44,C,< 1 year,OWN,9.47247384058159,Source Verified,Fully Paid,other,TX,4.71
8.517393171418904, 36 months,10.65,162.87,B,1 year,OWN,10.70270499682314,Not Verified,Fully Paid,credit_card,CA,17.11
9.546884034617925, 36 months,17.58,503.19,D,10+ years,MORTGAGE,11.385103457032141,Verified,Fully Paid,debt_consolidation,TX,7.73
10.106469212026385, 60 months,20.89,661.3,F,4 years,RENT,11.350418300109132,Verified,Charged Off,credit_card,NJ,9.09
7.496097345175956, 36 months,12.42,60.15,B,7 years,RENT,11.669937760751914,Not Verified,Fully Paid,other,CA,15.86
10.007892611890918, 36 months,19.42,818.49,E,2 years,RENT,11.982935344196433,Source Verified,Charged Off,debt_consolidation,CA,13.33
9.97119292889014, 60 months,19.42,560.09,E,3 years,RENT,11.289794413577894,Verified,Fully Paid,credit_card,FL,19.66
8.987321812850125, 36 months,12.69,268.36,B,5 years,RENT,10.778977123006351,Not Verified,Fully Paid,car,CA,15.33
9.423514392252901, 60 months,23.13,349.79,G,5 years,RENT,10.596659732783579,Not Verified,Charged Off,other,FL,20.88
9.169622538697624, 36 months,14.27,329.37,C,6 years,MORTGAGE,11.957617696467539,Verified,Fully Paid,home_improvement,FL,15.54
10.12667110305036, 60 months,19.03,448.41,E,10+ years,MORTGAGE,11.472113887062386,Verified,Fully Paid,debt_consolidation,IL,16.19
10.308985993422082, 60 months,19.03,500.33,E,10+ years,MORTGAGE,11.289794413577894,Verified,Fully Paid,credit_card,TX,26.82
8.699681400989514, 36 months,7.9,187.75,A,10+ years,RENT,10.992066340225865,Not Verified,Fully Paid,credit_card,CA,19.17
9.210440366976517, 36 months,10.65,325.74,B,7 years,RENT,10.491301994830229,Not Verified,Fully Paid,debt_consolidation,NY,14.0
9.61587214452889, 60 months,19.91,396.66,E,4 years,RENT,10.839600519357369,Verified,Fully Paid,credit_card,NY,20.85
8.517393171418904, 36 months,12.69,167.73,B,2 years,RENT,10.12667110305036,Not Verified,Fully Paid,other,IL,20.54
8.006700845440367, 60 months,17.27,75.0,D,5 years,RENT,10.463131911491967,Verified,Fully Paid,debt_consolidation,CA,11.42
8.867990898182093, 36 months,14.65,244.91,C,1 year,RENT,10.404293143019792,Not Verified,Charged Off,debt_consolidation,IL,23.85
9.392745258631441, 36 months,16.77,426.47,D,10+ years,MORTGAGE,11.440365524765756,Not Verified,Fully Paid,credit_card,CA,13.46
10.016860879703811, 60 months,22.74,628.13,G,6 years,RENT,11.350418300109132,Not Verified,Charged Off,credit_card,NY,7.02
8.67008593751938, 36 months,10.65,189.74,B,8 years,RENT,10.819798284210286,Not Verified,Fully Paid,debt_consolidation,CA,13.25
10.010142230404668, 36 months,12.69,746.38,B,2 years,RENT,10.62135173563291,Verified,Charged Off,debt_consolidation,NY,15.63
9.798182590890704, 60 months,16.77,445.13,D,2 years,RENT,10.819798284210286,Verified,Fully Paid,debt_consolidation,CA,21.22
8.942591637231851, 36 months,11.71,253.04,B,5 years,RENT,10.950824090522445,Verified,Charged Off,debt_consolidation,CA,23.96
9.93672888631593, 60 months,15.27,494.8,C,7 years,RENT,10.822434752871493,Verified,Charged Off,other,CA,23.31
9.61587214452889, 36 months,6.03,456.54,A,7 years,RENT,11.002116507732017,Not Verified,Fully Paid,house,NJ,12.78
9.928228944424575, 60 months,12.69,463.2,B,< 1 year,RENT,10.774801838762809,Verified,Charged Off,debt_consolidation,CA,28.32
9.45727857185611, 36 months,12.42,427.72,B,1 year,MORTGAGE,11.50892748368293,Not Verified,Fully Paid,credit_card,CA,19.95
8.853808274977197, 36 months,12.69,234.82,B,8 years,RENT,10.799595985047786,Not Verified,Fully Paid,debt_consolidation,NY,14.42
8.936035096566041, 60 months,16.77,187.95,D,1 year,RENT,10.434027564411219,Verified,Fully Paid,other,TX,16.52
9.555772349968867, 36 months,7.9,441.98,A,5 years,RENT,10.373522431293592,Source Verified,Fully Paid,debt_consolidation,TX,22.54
9.392745258631441, 36 months,6.62,368.45,A,< 1 year,MORTGAGE,11.456365695436427,Source Verified,Fully Paid,debt_consolidation,CA,4.17
9.392745258631441, 60 months,20.3,237.29,E,1 year,RENT,10.308985993422082,Not Verified,Fully Paid,debt_consolidation,FL,18.76
9.392745258631441, 36 months,15.96,421.65,C,9 years,MORTGAGE,11.385103457032141,Not Verified,Charged Off,debt_consolidation,NY,10.6
9.210440366976517, 36 months,12.69,335.45,B,4 years,RENT,10.714439990727769,Verified,Fully Paid,credit_card,NJ,22.61
10.12667110305036, 60 months,14.27,585.22,C,5 years,MORTGAGE,11.39640288460621,Source Verified,Fully Paid,debt_consolidation,FL,10.77
9.58713161949974, 36 months,10.65,474.76,B,7 years,RENT,10.463131911491967,Not Verified,Fully Paid,credit_card,NJ,16.46
9.210440366976517, 36 months,13.49,339.31,C,10+ years,RENT,10.308985993422082,Not Verified,Charged Off,debt_consolidation,NY,20.96
9.472781556562168, 36 months,13.49,441.1,C,6 years,RENT,11.082157933374816,Not Verified,Fully Paid,debt_consolidation,CA,17.11
10.308985993422082, 60 months,14.27,702.26,C,10+ years,RENT,11.407576060361786,Verified,Fully Paid,small_business,TX,19.12
9.980494888896912, 36 months,17.27,773.01,D,2 years,MORTGAGE,10.978507040265917,Source Verified,Charged Off,home_improvement,TX,10.85
